-110.5716378,45.6577797,0
-110.5746179,45.6571043,0
-110.5780219,45.6563599,0
-110.5824701,45.6551236,0
-110.5857352,45.6544428,0
-110.5871314,45.6558125,0
-110.5968914,45.6533611,0
-110.599637,45.6535611,0
