-110.5677252,45.6584881,0
-110.5631236,45.6613748,0
-110.5608954,45.6625046,0
-110.5594935,45.6632134,0
-110.5593569,45.6630406,0
-110.5577376,45.6642107,0
-110.5555146,45.6654332,0
-110.5538174,45.6661489,0
-110.5513538,45.6675797,0
-110.54936,45.6684047,0
-110.5476964,45.6694784,0
-110.5446286,45.6713382,0
-110.5437128,45.6724979,0
-110.5403538,45.6757078,0
-110.5356919,45.6753815,0
-110.5285029,45.6781649,0
-110.525395,45.6794623,0
-110.5216277,45.6808728,0
-110.517152,45.68262,0
